ID	DOCULECT	CONCEPT	COUNTERPART
119348	wamas	sibling-opposite-sex-older	kaƀin
128804	wamas	to-call-out	ro-
124392	wamas	wind	warahi
129038	wamas	afraid	vanʌg
126369	wamas	before	gɛdɛ
128212	wamas	to-burn	malar-
120763	wamas	shoulder	paya fahu-
128658	wamas	to-smell	muhu aido-
122153	wamas	crayfish	mare
128542	wamas	to-pull	aha-
127219	wamas	to-walk	kug-
128688	wamas	to-swallow	zaifug-
125596	wamas	many	wagidɛ
128483	wamas	to-hold	ʌt-
122940	wamas	yam	sabir
128775	wamas	to-tie	kaha-
125101	wamas	bad	nʌ:
120794	wamas	armpit	terere-
119376	wamas	sibling-opposite-sex-older	kabin-
124853	wamas	plate	tʌ:ᵬile
119131	wamas	mother	ana-
123650	wamas	ashes	giagi
120823	wamas	left-arm	nanimo
118772	wamas	they-dual	ay arita
119396	wamas	sibling-opposite-sex-younger	kaƀin -inahita
126121	wamas	how-many	katata
124199	wamas	star	biːhi
126944	wamas	yellow	sohobɛrɛ
120853	wamas	right-arm	tɛibo
119764	wamas	his	-u
122406	wamas	frog	kukunai
119886	wamas	our	-ig
127547	wamas	to-see	aboyɛ-
120882	wamas	thumb	aƀia
127546	wamas	to-see	aᵬ(o)-
119426	wamas	i	sa
124005	wamas	sand	kɛha:rɛ
119197	wamas	they	(zou-na-ga)
120911	wamas	fingernail	kʌːru
126400	wamas	tomorrow	kilu:
125655	wamas	new	kauta
126974	wamas	to-stand	tari kah-
118831	wamas	them-dual	-at-
120941	wamas	leg	batari-
125625	wamas	few	fogʌ
124643	wamas	bowstring	ko:re
122252	wamas	pig	bo
126660	wamas	quickly	wahi
119517	wamas	me	-r-
123457	wamas	bamboo	ka:r
125377	wamas	full	ʌːmug how
126150	wamas	morning	tumʌrege
120974	wamas	thigh	fɔ-
121005	wamas	calf	dau
122815	wamas	sweet-potato	wagik
124423	wamas	arrow	fotu:
123304	wamas	trunk	mu:
125875	wamas	dry	moamau
119549	wamas	you-o2s	-eh-
119550	wamas	you-o2s	-ah-
124885	wamas	pan	wa:
121036	wamas	knee	tavar- amu
127250	wamas	to-fall	ba-
124233	wamas	sun	bihi
126690	wamas	slow	buta
125131	wamas	dirty	duge hɔrɔr
118861	wamas	thunder	sabɛ po-
121064	wamas	belly	oa-
125654	wamas	new	vouva
123845	wamas	moon	noai
119581	wamas	you	nage
127585	wamas	to-hear	do
121096	wamas	guts	si
123149	wamas	tree	kaimo
121126	wamas	breast	au
125406	wamas	empty	saita
122970	wamas	yam	pʌrʌ
127284	wamas	to-fly	talikaha-
119661	wamas	him-her-it	-d-
121156	wamas	chest	kogomu-
122568	wamas	ground-possum	suːb
123367	wamas	short-piece-wood	tu
118891	wamas	man	dana
126430	wamas	day-after-tomorrow	yaːhigɛ
118800	wamas	their-dual	-ay
122844	wamas	sugar	subuli
122376	wamas	flying-fox	mereb
124454	wamas	arrow-pronged	pʌri sama
121187	wamas	navel	sumuli-
119975	wamas	your-pl	-gar
124453	wamas	arrow-pronged	ʌ:gri
121217	wamas	blood	ti
126723	wamas	yes	ʔuʔu
126179	wamas	daybreak	wanɛkilu
123882	wamas	mountain	bori
119705	wamas	he-she	nugo
121248	wamas	vein	sili
127005	wamas	cough	daure-
122720	wamas	lime	kʌu
125912	wamas	work-n	fahɛli mo-
127618	wamas	to-bathe	j̊i za-
125162	wamas	big	mɛ
121275	wamas	liver	game-
123333	wamas	root	sig
123491	wamas	bean	baitɛ
124916	wamas	net-bag	žɔ
119823	wamas	us	-ig-
118921	wamas	woman	ahɛ
121303	wamas	lungs	game-
127315	wamas	to-jump	alufo-
123689	wamas	smoke	muhi
121332	wamas	heart	ti gutaːu
118687	wamas	all	abubunita
121354	wamas	bone	fahulu-
119765	wamas	his	-0̸
119856	wamas	we	zogo
120037	wamas	our-dual	-it
121389	wamas	skin	gara-
125689	wamas	old	gedeme
126755	wamas	no-not	pi
123001	wamas	tobacco	kahi
125437	wamas	hot	arʌtʌ
122442	wamas	rat	pʌːhuna
119916	wamas	you-pl-o2p	-ad-
127035	wamas	to-die	ma-
126463	wamas	afterwards	iwiwige
118952	wamas	old	sagu
119231	wamas	their	-gar
127969	wamas	to-cut	katur-
126210	wamas	afternoon	suhabʌːg
121430	wamas	to-sweat	mi:li
125229	wamas	black	pʌma
124489	wamas	spear-n	tawʌːni
122596	wamas	butterfly	pagɛriːbu
127650	wamas	to-wash	za ya-
123180	wamas	fruit	ʌ:gu
125191	wamas	small	nʌhɛta
121460	wamas	sore-wound	ju
127649	wamas	to-wash	zau
124703	wamas	skirt	gegure
125943	wamas	to-be-hungry	kengua mau-
124066	wamas	cloud	saᵬe megu
119619	wamas	your-sg	-n
124067	wamas	cloud	-- onʌmo
123366	wamas	short-piece-wood	fogʌ
119945	wamas	you-pl	ʌge
122687	wamas	betelpepper	žai
121495	wamas	hair	ᵬili
124264	wamas	village	sau
124490	wamas	spear-n	waya
119620	wamas	your-sg	-na
122597	wamas	butterfly	bubur
123519	wamas	vine	muri
121559	wamas	urine	dze
120008	wamas	we-dual	zo arita
124945	wamas	loincloth	tibur gʌra
118983	wamas	child	na
127347	wamas	to-swell	ibid-
127999	wamas	to-chop	katur
126496	wamas	here	amɛ
121593	wamas	penis	ne
119763	wamas	his	-Vg
120068	wamas	us-two	-it-
126787	wamas	always	bibi
121529	wamas	faeces	si
123721	wamas	garden	kɛnɛgɛ
121624	wamas	shadow	doro-
127376	wamas	to-vomit	fah-
119621	wamas	your-sg	-te
127068	wamas	to-come	so-
127720	wamas	to-carry	ka-
125974	wamas	this	biːtʌ
120476	wamas	tooth	ʌ-
125469	wamas	cold	suhu
121657	wamas	name	bina
120098	wamas	you-dual	ayɛ arita
126242	wamas	night	tumahimou
120412	wamas	tongue	merʌ:ru-
125973	wamas	this	ɛ
123720	wamas	garden	fahɛri
125724	wamas	ripe	bele
125470	wamas	cold	pau
119015	wamas	boy	na kuma
123240	wamas	stump	taba
121688	wamas	vulva	bua-
127161	wamas	to-go-down	ono kug-
126883	wamas	to-sit	kin-
122283	wamas	meat	dau
122341	wamas	crocodile	yamʌy
127407	wamas	to-give	a-
120159	wamas	you-pl-dual-o2p	-at-
128032	wamas	fell-tree	ko-
121718	wamas	bird	a:i
124734	wamas	g-string	ba:m
122342	wamas	crocodile	oni
122182	wamas	louse	mi
121748	wamas	wing	garʌ
122214	wamas	mosquito	makanis
126819	wamas	to-be	da-
124523	wamas	fish-spear	tawʌːni
124971	wamas	basket	zarɛg
123550	wamas	tanket	bab
121777	wamas	tail	siharu
124297	wamas	forest	kuru
120195	wamas	head	tavi
120196	wamas	head	karu
123549	wamas	tanket	koʌː
120197	wamas	head	tavi- karu
122215	wamas	mosquito	makene
119044	wamas	girl	nahɛ
121809	wamas	tail	si-haru
124763	wamas	drum	kahu:
122875	wamas	taro	sabir
123916	wamas	path	i:bu
119470	wamas	my	-a
121834	wamas	egg	hegu
124104	wamas	fog	tʌ:gu
125753	wamas	sharp	a:gu(ta:)
126003	wamas	that	baːtʌ
123209	wamas	sap	tita:
123947	wamas	sea	gagi
128063	wamas	to-bury	mo-
125500	wamas	heavy	kuʔa
118623	wamas	negation-marker	-a
122876	wamas	taro	ma
120233	wamas	brains	kimu
121865	wamas	cassowary	kiwʌ:ri
127100	wamas	go	kug-
126531	wamas	there	wa
121896	wamas	chicken-tame	madu
122628	wamas	banana	mug
120263	wamas	face-forehead	ura-
126277	wamas	now	geame
121935	wamas	chicken-wild	oyʌːg
122471	wamas	snake	mat
127409	wamas	to-give	mo-
122119	wamas	fish	marawa:ri
125260	wamas	red	tita
121968	wamas	dog	pʌi
122502	wamas	wallaby	bɛdɛ
120292	wamas	ear	dav-
127131	wamas	to-go-up	ǰeitaga kug-
124999	wamas	one	monogɔta
121997	wamas	tail	mʌlu
123397	wamas	cane	sibir
126854	wamas	to-sleep	nig-
123754	wamas	fence	sɛ:
118656	wamas	possessive-marker	pi-
122026	wamas	male	gabo
127686	wamas	to-bite	kɛyɛ-
127687	wamas	to-bite	kɛ-
120321	wamas	eye	ami-
127751	wamas	to-carry	ata-
123060	wamas	coconut-palm	ni
122056	wamas	female	anau
127408	wamas	to-give	mɛ-
126030	wamas	who	wene
128120	wamas	to-buy-sell-barter	baimo-
124553	wamas	axe	matau
124134	wamas	salt	sa:mu
119082	wamas	father	mama-
126307	wamas	yesterday	tʰu
126565	wamas	in	zʌbo
122085	wamas	fly-sp	buhʌ:ge
120350	wamas	mouth	kauru-
124333	wamas	water	ži
125529	wamas	long	wouta
125784	wamas	straight	mua
127750	wamas	to-carry	atayɛ-
122910	wamas	singapore-taro	koŋkoŋ
125291	wamas	white	kiʌːgi
125595	wamas	many	kagɛni
127451	wamas	to-talk	nin ʔpa-
124793	wamas	drum	zezeri
127785	wamas	to-blow	foti
127814	wamas	to-blow	foti
127845	wamas	to-break	siwo-
127878	wamas	to-dig	kar-
127909	wamas	to-split	sabilio-
127939	wamas	tears	sabilo-
120380	wamas	nose	nowi-
123976	wamas	shore	tasin
123426	wamas	stick	bʌnorɛ
122658	wamas	betelnut	kanɛ
123582	wamas	fire	ʌre
128148	wamas	to-roast	malar-
126059	wamas	what	kata
124166	wamas	stone	ki
125562	wamas	short	tu:
123089	wamas	coconut	maha
125028	wamas	two	ʌritʌ
126596	wamas	near	bi
122780	wamas	pandanus	muyɛ
124584	wamas	axe-iron	kariki
123784	wamas	ground	wane
122779	wamas	pandanus	salio
124363	wamas	rain	vɔ
125814	wamas	crooked	paivata
127160	wamas	to-go-down	arai no-
119471	wamas	my	-e
126339	wamas	day-before-yesterday	toʌhɛ
120539	wamas	neck	gomore
125062	wamas	good	kiʌːgi
119259	wamas	sibling-same-sex-older	aun-
125061	wamas	good	tɛiwotʌ
119168	wamas	them	-ad-
127483	wamas	to-talk	ai + give
124824	wamas	knife	kana
120569	wamas	throat	gomorɛ ʌgu
118714	wamas	lightning	amem ahi-
120597	wamas	nape	nu-
120598	wamas	nape	a:mu
119279	wamas	sibling-same-sex-older	aƀa-
127190	wamas	to-run	batini kug-
122533	wamas	tree-possum	getine
126913	wamas	to-stand	bata-
128179	wamas	to-boil	womo-
120445	wamas	saliva	sonoma
120633	wamas	back	segeme-
126090	wamas	where	aramo
128841	yoidik	to-cry	ai-
126251	yoidik	night	tokando
129106	yoidik	arrow-barred	goʌm
122542	yoidik	tree-possum	alip
128956	yoidik	to-turn	pilau-
120675	yoidik	buttocks	bila-
128811	yoidik	to-call-out	ulwɛ-
119322	yoidik	sibling-same-sex-younger	ama-
128695	yoidik	to-swallow	yagog-
126097	yoidik	where	adek
128871	yoidik	to-laugh	im-
126921	yoidik	to-stand	sɛʔɛd-
129135	yoidik	arrow-hooked	dibol
122573	yoidik	ground-possum	wakun reu
128635	yoidik	to-scratch	gɛl-
120706	yoidik	arm	abe-
128606	yoidik	to-put	ma-
120707	yoidik	arm	ave-
128549	yoidik	to-pull	wiʔdaʔ-
119983	yoidik	your-pl	-yak
128987	yoidik	to-think	dep mɛ-
122415	yoidik	frog	gadan
128782	yoidik	to-tie	wiʔda-
118750	yoidik	to-look	foʔ-
128665	yoidik	to-smell	ur̃u doh-
120739	yoidik	elbow	su:ʔnʌk
128577	yoidik	to-push	asi-
127519	yoidik	to-watch	ilei-
128925	yoidik	singsing	dugum-
122541	yoidik	tree-possum	wamɛ
129016	yoidik	dream	diʔo-
126636	yoidik	far	bihæ
128724	yoidik	to-take	au-
127822	yoidik	to-blow	fuw
129136	yoidik	arrow-hooked	ragʌt
119239	yoidik	their	-yak
128753	yoidik	to-fasten	tahn-
119356	yoidik	sibling-opposite-sex-older	iasi- busak
129045	yoidik	afraid	wan
125352	yoidik	cooked	yɛl-
120770	yoidik	shoulder	ima-
125850	yoidik	wet	žɛːʔpa
124399	yoidik	wind	wet
124208	yoidik	star	up
123761	yoidik	fence	sasap
120801	yoidik	armpit	giʔi-
127853	yoidik	to-break	tabuʔr̃-
124621	yoidik	bow	žit
123282	yoidik	tree-top	muʌːk
120136	yoidik	your-pl-dual	-yak
126376	yoidik	before	wagʌmta
120830	yoidik	left-arm	nanawaʔ
127226	yoidik	to-walk	ib-
124861	yoidik	plate	dabir
128219	yoidik	to-burn	mag-
118664	yoidik	possessive-marker	pi-
119404	yoidik	sibling-opposite-sex-younger	iasi- nalʌʔ
118778	yoidik	they-dual	on mɛ-ʔ pa
126128	yoidik	how-many	gænim
120860	yoidik	right-arm	ʌbuʔ
122694	yoidik	betelpepper	žo
122947	yoidik	yam	igon
123822	yoidik	house	sau
123127	yoidik	coconut	mɛʔ
120889	yoidik	thumb	anʌːg
126951	yoidik	yellow	maliʌʔ
119433	yoidik	i	dʌʔ
125884	yoidik	dry	ʒesʌ:ga
127557	yoidik	to-see	faʔa-
120918	yoidik	fingernail	dilik
126667	yoidik	quickly	wɛʔpi
120948	yoidik	leg	boʔ-
125108	yoidik	bad	naʔ
124012	yoidik	sand	wis
118838	yoidik	them-dual	-yad-
119524	yoidik	me	-l-
124430	yoidik	arrow	futu:
120981	yoidik	thigh	pisi-
124650	yoidik	bowstring	ol
125536	yoidik	long	kabal
127556	yoidik	to-see	fɛʔɛ-
127259	yoidik	to-fall	bᵃ-
121012	yoidik	calf	mauldʌ-
123464	yoidik	bamboo	aduk
125385	yoidik	full	agab
125632	yoidik	few	foːg
126157	yoidik	morning	a:luʔ
126407	yoidik	tomorrow	tiaʔ
123660	yoidik	ashes	dehi
126697	yoidik	slow	nanʌʔ
119559	yoidik	you-o2s	-di-
121043	yoidik	knee	gata- amak
122383	yoidik	flying-fox	aibam
122259	yoidik	pig	bo
119893	yoidik	our	-t
121071	yoidik	belly	wo- sʌ
118868	yoidik	thunder	sʌb po-
126981	yoidik	to-stand	sɛ-
119487	yoidik	my	-y
124892	yoidik	pan	vaʔ
123311	yoidik	trunk	mu:
119588	yoidik	you	nʌg
124893	yoidik	pan	ugum
127917	yoidik	to-split	pasal-
121103	yoidik	guts	uʔu-
123854	yoidik	moon	kalam
127595	yoidik	to-hear	duhu
127594	yoidik	to-hear	doh
125138	yoidik	dirty	lugluguʔpa
127916	yoidik	to-split	tabura-
121135	yoidik	breast	susu-
119668	yoidik	him-her-it	-d-
122823	yoidik	sweet-potato	sarembʌt
121164	yoidik	chest	badi-
119784	yoidik	his	-ʔ
122977	yoidik	yam	di
127013	yoidik	cough	daluʔ-
127290	yoidik	to-fly	mel-
125444	yoidik	hot	dʌbak
126506	yoidik	here	igʌʔ
121194	yoidik	navel	natma-
125921	yoidik	work-n	wai wa
122128	yoidik	fish	aru
118898	yoidik	man	dal
126436	yoidik	day-after-tomorrow	ilʌːp
120419	yoidik	tongue	milʌlu-
121225	yoidik	blood	ʌdʌ-
124462	yoidik	arrow-pronged	dagai
123156	yoidik	tree	ɛp
124240	yoidik	sun	ʌ:
125414	yoidik	empty	tamdaem
122727	yoidik	lime	aw
119712	yoidik	he-she	go
119713	yoidik	he-she	won
124041	yoidik	sky	sap
121255	yoidik	vein	dir̃i-
126185	yoidik	daybreak	wanilou
124681	yoidik	comb	aras
126731	yoidik	yes	uo
121282	yoidik	liver	ulu-
127885	yoidik	to-dig	boʔ-
125665	yoidik	new	aweʔ
120452	yoidik	saliva	ʒeʔ
121310	yoidik	lungs	ususu-
119830	yoidik	us	-t-
128311	yoidik	to-fight	uhɛl-
126762	yoidik	no-not	pi
118807	yoidik	their-dual	-yak
118928	yoidik	woman	yɛs
127946	yoidik	tears	pasæli-
125169	yoidik	big	busaʔ
121338	yoidik	heart	nibuba-
124923	yoidik	net-bag	yau
123340	yoidik	root	di:k
123497	yoidik	bean	pateːʔ
127626	yoidik	to-bathe	iaʔ-
121361	yoidik	bone	pasi-
127322	yoidik	to-jump	tar̃æ-
119863	yoidik	we	yit
120484	yoidik	tooth	ʌʔʌ-
123696	yoidik	smoke	musi
121398	yoidik	skin	gʌ:m
127323	yoidik	to-jump	telas-
123008	yoidik	tobacco	muis
119923	yoidik	you-pl-o2p	-yad-
121437	yoidik	to-sweat	milu-
125199	yoidik	small	nʌːla
119634	yoidik	your-sg	-n
127353	yoidik	to-swell	tirt-
118959	yoidik	old	saguʔ
127976	yoidik	to-cut	tʌr-
121467	yoidik	sore-wound	yu-
125697	yoidik	old	wagame
125698	yoidik	old	ahadeʔ
126471	yoidik	afterwards	dum
126217	yoidik	afternoon	tuːʌk
128342	yoidik	to-kill	po-
119952	yoidik	you-pl	ʌg
127042	yoidik	to-die	muw-
121502	yoidik	hair	ulik
122228	yoidik	mosquito	is
125949	yoidik	to-be-hungry	tenak mou-
119175	yoidik	them	-yad-
122449	yoidik	rat	duaik
123889	yoidik	mountain	samʌʔ
127660	yoidik	to-wash	iaʔa-
122851	yoidik	sugar	dah
124272	yoidik	village	samag
124498	yoidik	spear-n	dawa
124711	yoidik	skirt	gabʌr̃
121566	yoidik	urine	salole-
120015	yoidik	we-dual	dʌ nʌg pa (?)
124953	yoidik	loincloth	yamɛl
127075	yoidik	to-come	do-
122350	yoidik	crocodile	enaʔ
124078	yoidik	cloud	sap
118990	yoidik	child	nahal
121600	yoidik	penis	de-
122604	yoidik	butterfly	balum
123527	yoidik	vine	mul i
121536	yoidik	faeces	bi
120075	yoidik	us-two	-t-
128006	yoidik	to-chop	tʌr̃-
126794	yoidik	always	wagʌm wagʌm
121631	yoidik	shadow	do-
127727	yoidik	to-carry	au-
121664	yoidik	name	weni-
128373	yoidik	to-throw	fe-
120105	yoidik	you-dual	nʌg mɛ-n pa
123187	yoidik	fruit	ʌga
127458	yoidik	to-talk	nin pʌ-
124978	yoidik	basket	gʌ:m
120044	yoidik	our-dual	-t
125731	yoidik	ripe	taguʔ
125073	yoidik	good	næi
121725	yoidik	bird	ye:
127383	yoidik	to-vomit	pasi-
120166	yoidik	you-pl-dual-o2p	-yad-
125981	yoidik	this	yɛn
125478	yoidik	cold	utɛːk
121755	yoidik	wing	uguʔ
125237	yoidik	black	fæsiʔ
123374	yoidik	short-piece-wood	du
123038	yoidik	sago	bo:m
121785	yoidik	tail	udik
128039	yoidik	fell-tree	tʌr̃-
124741	yoidik	g-string	bɛm
123729	yoidik	garden	ʔɛn
127108	yoidik	go	wa-
120207	yoidik	head	gʌba-
121815	yoidik	tail	udik
124531	yoidik	fish-spear	dawa
124111	yoidik	fog	dʌ:g
124770	yoidik	drum	asu
128401	yoidik	to-shoot	uyaʔ-
123216	yoidik	sap	ti:
119053	yoidik	girl	yɛs magun
119054	yoidik	girl	yɛs pusaʔ
121842	yoidik	egg	koki
126826	yoidik	to-be	da-
124306	yoidik	forest	dup
121872	yoidik	cassowary	asʌu
126009	yoidik	that	won
125760	yoidik	sharp	a:g
120240	yoidik	brains	tabela-
127760	yoidik	to-carry	kokoʔa-
121903	yoidik	chicken-tame	kur̃ɛk
128070	yoidik	to-bury	boʔm
123923	yoidik	path	i:b
123559	yoidik	tanket	awʌʔ
118630	yoidik	negation-marker	-ʌ
122478	yoidik	snake	magæ
118631	yoidik	negation-marker	-ga
126540	yoidik	there	ugʌʔ
125507	yoidik	heavy	uhuʔ
119022	yoidik	boy	nahal pusaʔ
121942	yoidik	chicken-wild	wayak
122756	yoidik	kunai	kokos
120358	yoidik	mouth	agʌ
121975	yoidik	dog	pɛi
126284	yoidik	now	gilæ
119091	yoidik	father	mama-
119783	yoidik	his	-k
127424	yoidik	to-give	ma-
120299	yoidik	ear	debu-
122885	yoidik	taro	ma
126861	yoidik	to-sleep	nig-
122004	yoidik	tail	udik
127696	yoidik	to-bite	ia-
125267	yoidik	red	kakaʔ
125006	yoidik	one	yaʔta
127138	yoidik	to-go-up	daot-
127697	yoidik	to-bite	iɛ-
122033	yoidik	male	gab
122635	yoidik	banana	mug
120328	yoidik	eye	ama-
122063	yoidik	female	anʌ:g
121695	yoidik	vulva	bu-
126037	yoidik	who	wæn
126572	yoidik	in	uʔgɛ
125298	yoidik	white	sasara
124561	yoidik	axe	talal
124562	yoidik	axe	t u
122093	yoidik	fly-sp	goʌp
122094	yoidik	fly-sp	bar̃iu
122319	yoidik	fat	munag
123404	yoidik	cane	sʌp
123067	yoidik	coconut-palm	ni
123954	yoidik	sea	gagiʔ
124143	yoidik	salt	so:m
124142	yoidik	salt	gagiʔ
120270	yoidik	face-forehead	ulʌ-
125791	yoidik	straight	səkʌʔ
125603	yoidik	many	naʔpa
128126	yoidik	to-buy-sell-barter	dar̃gɛ-
126314	yoidik	yesterday	tuta
127792	yoidik	to-blow	fuw
128156	yoidik	to-roast	mag-
128187	yoidik	to-boil	fis-
128249	yoidik	to-fill	we-
128279	yoidik	to-eat	za-
128431	yoidik	to-do-make	ma-
128461	yoidik	to-sharpen	met
125036	yoidik	two	yɛl
122917	yoidik	singapore-taro	ma koŋkoŋ
124800	yoidik	drum	ɛmpu
126891	yoidik	to-sit	dʌ-
125072	yoidik	good	næːliʔ
125035	yoidik	two	ail
124340	yoidik	water	ilo:
123247	yoidik	stump	a:nuk
123589	yoidik	fire	alah
122189	yoidik	louse	mi
127168	yoidik	to-go-down	no-
122509	yoidik	wallaby	gʌːt
120389	yoidik	nose	no-
119138	yoidik	mother	nen
122665	yoidik	betelnut	bai
119139	yoidik	mother	ana-
120515	yoidik	chin	sibe-
126066	yoidik	what	yaʔ
118695	yoidik	all	bubuta
128490	yoidik	to-hold	at-
119205	yoidik	they	(god)
119206	yoidik	they	(won)
124591	yoidik	axe-iron	kalkis
126603	yoidik	near	adʌ
120546	yoidik	neck	admu-
122290	yoidik	meat	me:ʔ
123433	yoidik	stick	yuk
123096	yoidik	coconut	mohaʔ
120576	yoidik	throat	adugu-
125822	yoidik	crooked	kamɛri
123792	yoidik	ground	wan
124370	yoidik	rain	wʌ
126346	yoidik	day-before-yesterday	umta
123617	yoidik	firelight	mɛːgu
124832	yoidik	knife	inaʔ
127490	yoidik	to-talk	pa + give
120606	yoidik	nape	du-
125569	yoidik	short	duiniʔ
119286	yoidik	sibling-same-sex-older	aha-
125326	yoidik	green	rawedi
118721	yoidik	lightning	amir̃ ʌs-
124174	yoidik	stone	be
122160	yoidik	crayfish	sabay
127197	yoidik	to-run	pali-
122788	yoidik	pandanus	dariri
120641	yoidik	back	agama-
123984	yoidik	shore	lanʌg
128519	yoidik	to-pour-out	baʔar-
138459	amaimon	possessive-marker	-kana
147592	amaimon	dream	inaigi-
138503	amaimon	lightning	meki miririmu-
147546	amaimon	to-turn	aiakaram-
138561	amaimon	thunder	ʌtub walai-
147419	amaimon	to-call-out	eberam
138689	amaimon	child	kokin
147226	amaimon	to-put	uᵬʌk-
138941	amaimon	sibling-opposite-sex-older	eŋumanak
147255	amaimon	to-scratch	siramu-
139453	amaimon	them	eteg-
147691	amaimon	arrow-hooked	sila ŋanagasin
140492	amaimon	navel	e:tema
147473	amaimon	to-laugh	sakak-
140520	amaimon	blood	kese
147492	amaimon	to-dance	samuk-
139481	amaimon	we	ini-ŋi
147361	amaimon	to-fasten	sɛpal-
140547	amaimon	vein	u:si
147389	amaimon	to-tie	bɛbɛz-
140575	amaimon	liver	kias
147567	amaimon	to-think	zuʌrʌk-
138964	amaimon	sibling-opposite-sex-younger	eŋumanak gunaya
147283	amaimon	to-smell	ugusiniam-
139517	amaimon	our	ini-
147446	amaimon	to-cry	ɛrɛŋ-
140605	amaimon	lungs	gamagunaya
147643	amaimon	to-be-sick	koko wal-
140632	amaimon	heart	gamʌːgu
147338	amaimon	to-take	i-
138990	amaimon	my	ɛ-
147518	amaimon	singsing	kawʌr-
139551	amaimon	us	ini-g
147618	amaimon	afraid	tɛrɛgʌl-
140659	amaimon	bone	koareŋ
147669	amaimon	arrow-barred	mugu
140683	amaimon	skin	mura
147310	amaimon	to-swallow	gurukum-(ʔ)
140711	amaimon	to-sweat	kwʌːlɛ
142321	amaimon	sap	kese
138713	amaimon	boy	simɛŋ
143419	amaimon	arrow-pronged	mo:ga
139018	amaimon	i	ɛ-ŋi
143923	amaimon	two	elekapa
139579	amaimon	head	gagaly
141680	amaimon	tree-possum	kuburi
140738	amaimon	sore-wound	iwak
144838	amaimon	who	yau
140770	amaimon	hair	sawar
147036	amaimon	to-shoot	wʌl-
139607	amaimon	brains	musin
145783	amaimon	to-come	opo-
140798	amaimon	faeces	i:vi
144923	amaimon	how-many	dɛu ᵬasim
140826	amaimon	urine	iːsi
146682	amaimon	fell-tree	kiku-
138734	amaimon	girl	wapir̃
143795	amaimon	pan	siːgi
139635	amaimon	face-forehead	mukwain
144608	amaimon	straight	kukuma
140853	amaimon	penis	i:gwal(e)
143113	amaimon	fog	kamo
139663	amaimon	ear	zuar
146411	amaimon	to-carry	aima-
140883	amaimon	shadow	kinikin
141679	amaimon	tree-possum	iter
140911	amaimon	name	unim
144691	amaimon	dry	tawarʌp
139692	amaimon	eye	momo
142150	amaimon	coconut-palm	ki:na
140936	amaimon	vulva	ko:sa
142096	amaimon	tobacco	itu
140964	amaimon	bird	kuːta
142264	amaimon	to-fill	unu-
138504	amaimon	lightning	kwag-
146072	amaimon	to-vomit	miŋil-
138592	amaimon	man	u:ma
145195	amaimon	day-after-tomorrow	ɛːrin
139064	amaimon	me	e-ŋ
142785	amaimon	garden	mare
139719	amaimon	mouth	nanagitɛm
143200	amaimon	star	boy
140992	amaimon	wing	aŋar(im)
145521	amaimon	always	gonɛgonɛ
141020	amaimon	tail	ibatakum
142784	amaimon	garden	ma:gei
139749	amaimon	nose	metaŋglik
143488	amaimon	axe	beŋi
141048	amaimon	egg	ikwara
143395	amaimon	arrow	sila
139750	amaimon	nose	meta
144232	amaimon	full	siːkwa-
141079	amaimon	cassowary	mewa
144949	amaimon	morning	bulaːmiki
141106	amaimon	chicken-tame	kakarara
146708	amaimon	to-bury	tumun ak-
139093	amaimon	you	ne-ŋi
146384	amaimon	to-bite	gul-
139777	amaimon	tongue	taprekɛm
146737	amaimon	plant	sʌki-
141140	amaimon	chicken-wild	ŋa:kam
146709	amaimon	to-bury	tumuner
141167	amaimon	dog	sika
147063	amaimon	to-do-make	dɛpɛ-
139804	amaimon	saliva	mu:ku
146736	amaimon	plant	ɛr-
141196	amaimon	tail	arukem
144490	amaimon	new	keiːtap
141224	amaimon	male	mare(ma)
142042	amaimon	yam	mʌ
138782	amaimon	father	memia
145814	amaimon	go	iz-
139129	amaimon	your-sg	ne-
146763	amaimon	to-buy-sell-barter	isikʌl-
139832	amaimon	tooth	ŋanag
142207	amaimon	coconut	bi:suk
141251	amaimon	female	irɛwuka
143598	amaimon	comb	sʌlʌt
141280	amaimon	fly-sp	ketepul
141931	amaimon	sweet-potato	kuwai
139860	amaimon	chin	sɛmutagwa
142235	amaimon	tree	ŋʌmu
141308	amaimon	fish	kʌːruk(u)
